Process_ID,Timestamp,Tool_Type,Wafer_ID,Chamber_Temperature,Gas_Flow_Rate,RF_Power,Etch_Depth,Rotation_Speed,Vacuum_Pressure,Stage_Alignment_Error,Vibration_Level,UV_Exposure_Intensity,Particle_Count,Defect,Join_Status
P1146,2025-07-01 01:51:39,Deposition,WAF46370,77.79279076640786,41.426119001008736,210.29719883904767,547.8144825537238,1688.6002654002368,0.5435052145848015,3.3634178727684576,0.009734527395840896,119.71775918447419,268,0,Joining
P1745,2025-07-01 02:20:06,Deposition,WAF35236,70.91988464026899,56.00727445288149,328.9042254494756,675.778155305138,1666.6451870929134,0.583985038705131,1.5796320577225869,0.016164569773519946,114.75700884953417,945,0,Joining
P1853,2025-07-01 03:41:09,Deposition,WAF56871,74.30513634222447,57.0611433068047,358.55952103862455,695.0029922700278,1386.2374615278243,0.4628871336172998,3.2329545366978403,0.013895732323677565,110.48174062454923,186,0,Joining
P1356,2025-07-01 04:43:06,Deposition,WAF98670,62.79235714540765,64.50760021086096,288.9996052905654,240.1910414523585,1577.7831717537151,0.5462538253894311,2.114112883009748,0.01403498782164888,117.216472677934,111,0,Joining
P1952,2025-07-01 05:58:27,Deposition,WAF64254,76.93223091759023,57.90532830177778,309.0427266144745,621.9423642181905,1812.8048983934345,0.4084289500715924,2.2221595749516534,0.007411194272604022,111.33884011346616,300,0,Joining
P1649,2025-07-01 06:56:48,Deposition,WAF20911,80.52903651706399,43.666519294986024,308.632235108497,538.005320932061,1977.346153028512,0.354750682109808,2.574592047988541,0.007819724563948475,123.67687051307804,509,1,Non-Joining
P1520,2025-07-01 01:47:21,Deposition,WAF90732,75.1882368608468,42.04155040476532,313.4476777188379,439.4270019056638,1433.972315830954,0.5208618499374698,2.1697173269157486,0.017251308300489952,134.12151089123103,570,0,Joining
P1302,2025-07-01 06:38:24,Etching,WAF16242,75.10001609913732,59.53378338801677,273.9626847412977,384.10270129658716,1923.55505445354,0.4720340873448493,2.2109053686113658,0.020753324119007245,112.84854523495763,116,1,Non-Joining
P1657,2025-07-01 05:27:30,Etching,WAF18922,79.92181234791013,54.44501693530432,387.0607465771492,451.8037908792592,1287.3489266009642,0.5090247346794174,1.9328935742235789,0.009225176383155849,124.49715734635099,291,0,Joining
P1900,2025-07-01 06:22:06,Lithography,WAF19028,76.32924824254142,51.74858296258905,341.70179057483176,511.0115702055294,1772.8876068508725,0.5827253488284214,2.0103232749845805,0.011854462365778308,117.53799144307513,579,0,Joining
P1184,2025-07-01 05:08:09,Etching,WAF70659,66.88646714628065,58.29773851144354,346.4612956137914,423.07332699918663,1644.1119164418678,0.5168088371665143,1.8403479635415856,0.015337318271673787,152.25508809267464,734,0,Joining
P1521,2025-07-01 01:14:42,Etching,WAF71726,76.12920917018654,60.362443550013985,411.39857322690204,615.7718917129359,1484.4930669934506,0.5161052067524315,1.554225902187619,0.01198182814722045,130.3426150649353,933,0,Joining
P1638,2025-07-01 06:24:45,Etching,WAF16918,71.97690139741397,53.79160192468643,207.84521138133408,609.2757526901659,1174.5700790066974,0.48248760752707504,2.3571392854996596,0.0050781401837457375,100.38412457958324,910,0,Joining
P1057,2025-07-01 05:54:39,Deposition,WAF17585,71.35670429483109,52.97966138489319,367.1508118411642,417.98695424321136,1573.6248008860157,0.3995114515773004,1.8398190698181829,0.012888479743579607,102.59572495244642,757,0,Joining
P1994,2025-07-01 01:10:24,Etching,WAF68981,80.0792825949649,48.16095419455476,381.267015606255,256.16203822489047,1773.466857231621,0.4756645907868119,1.8621420566066496,0.010768127753349758,118.39280514551552,775,0,Joining
P1067,2025-07-01 05:34:30,Deposition,WAF54250,77.59751407096714,36.5416870413586,252.89042567618975,547.0273446867963,1733.1417285206037,0.493344418631759,3.243421559610696,0.0055210409661848,113.76854510459083,289,0,Joining
P1404,2025-07-01 02:50:00,Deposition,WAF86151,78.9661285890505,51.41601012580132,272.2549490455683,462.62309069934895,1677.7805080576484,0.4637569431373989,0.8651718818601417,0.007048149923410572,120.38916407409738,874,0,Joining
P1270,2025-07-01 00:05:24,Etching,WAF30426,73.29239792497347,30.620266855116473,326.7712978151436,486.03783527475025,1908.266877912126,0.4352447085737267,2.076743305733096,0.00023193348206114114,89.55484782574314,823,0,Joining
P1993,2025-07-01 04:41:45,Lithography,WAF66808,81.43384878187626,54.107703391928965,328.8368741116457,292.72091008822576,1815.199150278623,0.4579669168791318,1.3629175744870854,0.013920849977042245,136.68808970881378,313,0,Joining
P1097,2025-07-01 07:04:03,Lithography,WAF85969,69.11178665062744,30.413954027605126,272.98400224957044,490.54479055222436,1327.6435986110855,0.5486497959166325,2.1897636523732187,0.017114687788801583,107.09022392963082,274,0,Joining
P1674,2025-07-01 05:30:09,Etching,WAF61656,70.62395399610627,51.13100078248018,254.81512284061097,501.09478752624807,1538.6133970068124,0.6518841158353231,2.233263857955482,0.014762415178050273,143.4629633850209,258,0,Joining
P1577,2025-07-01 00:54:30,Deposition,WAF40856,77.46357709730701,50.468858590183906,258.29586840036814,604.3227688893244,1365.5133104100305,0.6443886271695402,0.5505994313175582,0.0034947142737789304,137.803849797433,218,0,Joining
P1057,2025-07-01 04:37:57,Etching,WAF48767,73.60767643140808,47.116697268464875,295.5463782272804,575.6057403668008,1454.9785918556506,0.4964946305164226,2.6290490988755333,0.012117515608920793,91.46287846242957,649,0,Joining
P1692,2025-07-01 07:50:33,Deposition,WAF93391,70.08803094449152,59.142130009833046,353.3762604070715,586.4998834903862,1264.6505614259333,0.5535019589988663,2.3843233971501085,0.01303533235881903,133.26764993557578,782,1,Non-Joining
P1053,2025-07-01 06:47:06,Etching,WAF45284,81.21551788924147,32.3752732924134,297.53518109282885,462.678906554612,1294.142311929497,0.46941251794080335,1.7010044855196138,0.01669602876074218,114.06213558679963,914,0,Joining
P1537,2025-07-01 07:13:09,Deposition,WAF21870,76.39618877137676,65.23596917102464,327.7880800445877,296.0850033824314,1543.4220046076603,0.448089762200101,2.121058061308375,0.012010724817877636,119.66217291617275,610,1,Non-Joining
P1768,2025-07-01 05:29:45,Lithography,WAF22741,82.1295516616068,39.217747744029445,213.51012926944625,576.6767790955258,1855.0636786361538,0.44015465988595676,2.5340925379311616,0.012921360184265157,129.44545679816395,246,1,Non-Joining
P1559,2025-07-01 00:31:09,Lithography,WAF81612,76.18323456336425,64.30705997640632,372.16495295340604,417.3150269159879,1514.2890197175009,0.42497822595934026,2.6169476454041423,0.004896197642385048,137.06427102251808,610,0,Joining
P1275,2025-07-01 05:43:30,Etching,WAF26685,79.46502184099856,50.269051832903266,298.4475482449555,401.9269331918986,1407.8212950842183,0.5219722875177062,2.993445903226599,0.014461375584928932,120.70781493671072,215,0,Joining
P1821,2025-07-01 04:00:39,Lithography,WAF81082,82.04724741551084,54.35394248479912,221.5350330885524,489.31749471965117,1671.429393666173,0.5055396052360805,3.1199326935199747,0.0011852031840417967,88.22072840901227,687,0,Joining
P1735,2025-07-01 05:27:36,Etching,WAF23220,77.02373752657752,49.01608172891978,415.8910821744838,501.3938100545516,1520.2041257795115,0.4852335178083189,0.5377835942337794,0.005583080123816484,97.22663997754236,371,1,Non-Joining
P1431,2025-07-01 06:16:27,Etching,WAF70085,73.73049518629563,31.692272351163375,376.22712231520933,594.1765368086791,1528.8624822849592,0.5260969751849388,1.2211230484998128,0.0046848727581375905,100.25829249571396,952,0,Joining
P1127,2025-07-01 04:49:45,Deposition,WAF11935,81.76387087877124,61.89854203828102,313.61675333808955,489.52327110908516,1309.0074804651676,0.6175644558268993,1.6401016746428465,0.015711471197422347,90.86456446869713,332,0,Joining
P1896,2025-07-01 06:11:48,Etching,WAF77803,75.5575711212694,54.19217013079769,293.4313104941889,502.7480653052096,1225.243111719614,0.5408669059693232,0.8866405902749233,0.013861255584064985,125.66133188420368,798,0,Joining
P1930,2025-07-01 03:30:51,Lithography,WAF71810,80.92347898940501,48.4827674709598,400.7211228325429,470.07002115455873,1315.7952134782386,0.5710674920309586,2.9129540353437413,0.014818229263587399,134.7625721347046,957,0,Joining
P1944,2025-07-01 04:57:00,Deposition,WAF77258,72.61950765278577,40.99653032888236,315.2100492775737,396.0319704539815,1289.430927090399,0.5224713486257448,2.2215177491973206,0.00872125643297851,111.7467646119102,966,0,Joining
P1411,2025-07-01 07:05:00,Lithography,WAF76137,76.88547363721172,66.60747018158696,388.6995211476784,395.21668398337493,1447.2742541027912,0.48552189975476057,1.8551821880591393,0.00827189484023142,109.46926853770765,568,0,Joining
P1081,2025-07-01 05:21:24,Lithography,WAF41748,70.22240615790382,42.07701316430017,365.7928835786408,415.1955305288902,1471.249704874936,0.5242727940339187,2.9427572051981965,0.020875607629230266,132.4048810324736,840,0,Joining
P1180,2025-07-01 05:41:18,Deposition,WAF74136,70.2886940305302,44.134687095657085,248.61906173438032,575.2424118337614,2012.780393820666,0.4704312337434279,1.5412745470799096,0.012401422988720778,121.44170506728855,835,0,Joining
P1813,2025-07-01 03:26:30,Etching,WAF81229,82.92887284023169,54.01408625984562,218.10131339641535,529.6693209112004,1798.8774004441593,0.5906064546894106,1.9160723706326344,0.008714548260124624,108.80884714464841,302,0,Joining
P1460,2025-07-01 06:30:03,Lithography,WAF55267,78.31547010670172,35.94677045220525,223.10033616862668,263.32593045925057,1502.8404206604844,0.5248986432435472,1.1190794155343933,0.011630237574200751,125.1998010779498,386,0,Joining
P1262,2025-07-01 06:27:39,Deposition,WAF18712,74.6214279819612,48.230306656567784,318.5119313497914,507.5951105332214,1399.7439024797288,0.5299139560519459,2.888552140270131,0.010016418577854347,109.8953892311476,367,1,Non-Joining
P1121,2025-07-01 03:56:03,Deposition,WAF75020,75.76773988211957,48.53536598002284,319.8499412005948,274.6115473240744,1294.0887809940555,0.5483228988090162,0.4597761107808287,0.0033195706357975344,92.65889070587032,455,0,Joining
P1062,2025-07-01 01:22:30,Etching,WAF15833,80.34080517437992,55.6459190120807,372.71111095269373,410.2902573056626,1394.6474811637263,0.5062099399846329,1.3177723667080499,0.00851729077002351,144.28864346245962,625,1,Non-Joining
P1161,2025-07-01 03:27:00,Deposition,WAF96287,72.4256766879811,45.45266113042527,320.23059993580205,455.5346160947979,1857.9635157915015,0.48616066782606737,1.9427906401435728,0.008609681655572656,111.27142008301712,914,0,Joining
P1639,2025-07-01 01:20:51,Etching,WAF80035,78.17481436806275,42.572814377530364,274.95935676200736,534.2812777293393,1313.3157205598818,0.5365207111803705,2.427787938432512,0.005151358926693243,140.7307792218966,296,0,Joining
P1515,2025-07-01 01:41:27,Lithography,WAF70197,78.98782811342977,49.25345928028576,259.5435550717672,450.11243471302544,1690.7684539145853,0.5109205192870987,2.8522323282296527,0.012232558772493067,123.612488593586,641,0,Joining
P1442,2025-07-01 07:05:51,Deposition,WAF99063,74.45689101055245,38.41214535340977,326.3147627193324,613.4656609125007,1598.3759378043753,0.4975727393467161,3.3120365027977448,0.004122648747477276,98.16779206966817,626,0,Joining
P1209,2025-07-01 03:48:45,Lithography,WAF50533,79.29229421319515,45.08996024875674,253.97379338419728,695.9366312111517,1416.8335400386213,0.5081713362353861,1.246446172723432,0.016335972570519382,114.74931785781314,261,0,Joining
P1493,2025-07-01 03:19:36,Lithography,WAF60374,81.3439029420692,59.46750439135875,318.58719546919986,600.1241871996301,1500.4053442512995,0.5448888002828568,2.0516575033975255,0.012297568840483592,124.90054153540699,331,0,Joining
P1241,2025-07-01 06:08:48,Etching,WAF57941,69.66783262467412,43.58766192142945,252.29685389327264,529.8997658227872,1559.2505925273965,0.4752319569751985,1.6744482117259125,0.0186240727342536,118.43661970450817,536,0,Joining
P1419,2025-07-01 05:07:27,Lithography,WAF65956,76.20231372400852,28.972110878050124,281.18729137856553,470.3121891687534,1652.7126559864591,0.438246652117495,2.515058914011931,0.0176278963332375,109.83407655013026,812,0,Joining
P1975,2025-07-01 04:05:24,Etching,WAF95917,69.32304338063385,64.29961186789677,382.32409461037935,483.3938188295541,1550.7507108971863,0.5302829312926192,1.7723369261129511,0.017011203133901892,100.21195165237346,966,0,Joining
P1022,2025-07-01 04:11:18,Deposition,WAF55733,72.87375827135247,56.86873418972168,205.78726635197285,375.5531892202535,1330.6711737757698,0.536498422417851,0.8317924187357533,0.01069645199708127,130.78299788762595,150,0,Joining
P1420,2025-07-01 06:53:00,Deposition,WAF23901,70.73555978056625,41.607115633275164,315.43641637654525,362.4634651041661,1511.3557395794583,0.5460342537049999,2.382259095042364,0.019517687004184527,125.7023436870584,597,0,Joining
P1785,2025-07-01 03:56:33,Lithography,WAF86377,75.43812577584983,45.63961157580169,295.0546656614824,466.70111501459087,1783.7750532968485,0.6575175752987323,2.250984308394722,0.008253279447839839,133.57203569233673,672,0,Joining
P1932,2025-07-01 06:17:24,Lithography,WAF82706,77.94641716478799,56.35128501151511,288.7936048879501,427.0674766784723,1675.2982608812013,0.5761956874443052,2.1383846363059273,0.017371036560948967,100.11566141677203,728,0,Joining
P1854,2025-07-01 06:46:42,Lithography,WAF33511,67.40294054562847,36.49903717765381,349.8634044828846,492.3843289483497,1227.5495654590381,0.5565301022576615,2.561670179474041,0.0015525314481479365,122.93913778449473,639,0,Joining
P1536,2025-07-01 01:20:18,Lithography,WAF71690,83.89830943543845,41.95063632829227,311.43288871020974,562.7444212557602,1679.056069223724,0.5209024414829966,2.7852818071734595,0.016092900895697055,128.91918307868576,801,0,Joining
P1498,2025-07-01 03:58:39,Deposition,WAF92273,73.8178703081466,41.65470349908126,204.72300561659213,600.964610924252,1726.4051594702091,0.490444210898111,1.7755780810038289,0.014328227130858125,119.00180021759535,668,0,Joining
P1799,2025-07-01 06:45:27,Deposition,WAF18689,78.30590495296359,58.37968841977436,316.55232554853643,444.8740758624928,1560.6793710061581,0.5449491988990153,1.5401551396671205,0.01702188572678271,106.52599228314422,896,0,Joining
P1105,2025-07-01 05:47:33,Deposition,WAF84745,76.76839797752852,56.654187002964164,254.31028401294842,393.7942952623111,1364.3502808095004,0.522493027283248,3.4468394319701843,0.013860327049533758,120.86072312403961,520,0,Joining
P1078,2025-07-01 05:00:12,Deposition,WAF10974,78.05264197104663,61.956352431945554,243.9239225025331,388.651222991331,1664.6994636706713,0.5177745478545287,1.4348489924733538,0.007848492213984239,126.69322519597091,275,0,Joining
P1482,2025-07-01 06:26:24,Lithography,WAF44635,70.01850492727333,37.61077848235551,330.97904031019766,477.0709053118107,1790.4624407592098,0.5376229127755697,1.8833953715488627,0.0046746784122411456,126.70678350299376,513,0,Joining
P1767,2025-07-01 02:57:03,Lithography,WAF74930,75.66154510344268,50.77192033560038,363.3302688639053,429.8059181402743,1525.3914816846357,0.5216773967097051,2.070252359147885,0.013530651804909227,125.54255272085483,170,0,Joining
P1627,2025-07-01 00:19:24,Lithography,WAF80627,74.58928477213567,58.6817927305322,297.2681023156895,688.2118896723646,1281.775669561546,0.5146483373756213,2.10191303788239,0.009726503741172711,129.90150903208695,720,0,Joining
P1157,2025-07-01 01:29:42,Etching,WAF61962,67.48805509155241,38.79554140925568,356.5574355720545,541.8892868422754,1324.966739045818,0.5074302099063672,0.21451563897425374,0.005634940501802233,126.2980363775346,505,0,Joining
P1938,2025-07-01 07:16:33,Etching,WAF78201,76.87810615851521,25.42599732046152,260.6567642744228,489.00554296891204,1486.5097467836877,0.4974013553493275,1.8729752428096085,0.012345383378877665,137.5502738234403,964,0,Joining
P1162,2025-07-01 04:05:57,Lithography,WAF27187,75.79195977876235,38.868767486281214,254.87525459710542,500.1491140400627,1459.6571302536554,0.5198973638652009,3.237251636698302,0.01585567273934197,114.44511680545553,946,0,Joining
P1628,2025-07-01 04:36:51,Etching,WAF20133,81.8292831266567,62.952712338333455,269.17439730375776,528.6325856145022,1617.724087878321,0.47532618256421066,1.9710423768450336,0.016360033087244652,136.93801518795487,804,0,Joining
P1640,2025-07-01 03:13:36,Lithography,WAF48491,75.02892557413327,40.63106971538346,322.7907406259123,553.3907789846434,1199.8880986765982,0.5481452099828205,1.8870651469989363,0.011467228773206066,92.73581149344665,695,0,Joining
P1328,2025-07-01 07:23:24,Etching,WAF66284,72.25312115696636,71.31209758007331,328.929967275384,452.8565360208303,1626.959772600553,0.5432903927442063,2.8075094786693375,0.017801115624240804,100.16325587155606,469,0,Joining
P1132,2025-07-01 01:52:42,Deposition,WAF60457,73.76571053744574,57.74474794925673,383.87405386989997,651.1452172101831,1436.514799602895,0.5924373349704688,2.478360502512748,0.00643805049130604,117.56503013607983,673,0,Joining
P1012,2025-07-01 02:50:36,Lithography,WAF72714,79.75638694438265,45.41194423472491,314.1741266529715,618.1853397992378,1660.1625159148423,0.5035327158228212,1.9338918076776166,-0.00038404736428411523,125.85616463236614,856,0,Joining
P1353,2025-07-01 04:32:57,Etching,WAF52851,83.7143323502588,53.936254146418555,368.96093622683134,442.8375329930063,1474.3226930252576,0.5371454370815385,2.197340543999498,0.004532313326396666,129.20598165631927,832,0,Joining
P1973,2025-07-01 04:07:45,Etching,WAF79269,77.8979211088187,51.496689109246915,304.528463235882,653.283114142622,1244.4171603614166,0.5869802832909167,1.859694103091547,0.01466656079057475,110.71142312757948,892,0,Joining
P1196,2025-07-01 06:09:48,Etching,WAF98715,85.61660256640509,63.61711456225998,271.3410661868886,554.8506637665677,1391.3028567322401,0.47847686003717776,0.3092388346456487,0.009874860884455727,124.31646970690235,565,0,Joining
P1427,2025-07-01 04:30:42,Deposition,WAF48570,77.19585212216163,50.85230451735566,347.33532797626935,559.2960522046135,1541.0871240393967,0.484091574866934,0.49590907234387216,0.010351664331277622,115.65804285789902,789,0,Joining
P1751,2025-07-01 06:09:57,Deposition,WAF68084,75.8528779073851,48.10531916947269,331.37176251592933,589.8998987236833,1725.0428436301502,0.4489104895231454,2.9760144973469904,0.021011631932217716,129.98457788829677,640,0,Joining
P1967,2025-07-01 06:10:42,Lithography,WAF92246,77.29293389974292,60.65751128997044,302.2013080705762,413.6207500750066,1323.1610635721754,0.5063569461243052,2.250430309801363,0.013324677319075355,104.16605040093602,410,0,Joining
P1559,2025-07-01 07:35:00,Deposition,WAF97579,78.90315337175747,38.176230623812344,246.77785993934188,671.5962342506011,1349.5190418049478,0.6073268773578642,2.503555519903695,0.011690729757571038,124.92919759877091,482,0,Joining
P1922,2025-07-01 04:02:33,Etching,WAF46258,77.97915932255273,47.74728691882201,316.69729866129575,548.9786222797201,1322.6808353849226,0.5073139126685151,2.2885033830644677,0.0064733280410338295,144.08938802130396,728,0,Joining
P1038,2025-07-01 01:41:15,Deposition,WAF73815,73.07033436742218,50.558856376920545,281.85114610265464,502.76361277077376,1281.6306644062183,0.5166877028479555,2.5371021367177153,0.006031436635225168,126.1291552729799,180,0,Joining
P1724,2025-07-01 02:10:45,Etching,WAF52113,77.83510916451613,52.12131737293115,260.06164312849785,363.7789715389117,1540.8194660304594,0.48260097786533596,1.870942352369902,0.0045154875203327885,104.32708843272411,228,1,Non-Joining
P1692,2025-07-01 06:09:24,Lithography,WAF63906,77.11123749379178,45.14263952011976,280.4518147769865,430.8216629483463,1838.9868638356438,0.42268272098801535,2.3610898924283186,0.018821740170949123,122.82987166991663,566,1,Non-Joining
P1153,2025-07-01 02:26:18,Deposition,WAF61389,74.25722292549709,72.06012461671016,246.12807904847324,369.0814778843327,1807.9346173029535,0.5039519242309948,1.8387270616107718,0.006132795910479349,139.22346763043475,188,0,Joining
P1899,2025-07-01 00:56:03,Deposition,WAF62832,72.07277489540016,41.19047416523409,283.1248351193447,504.15767606201416,1404.9051159214132,0.4608381450522064,2.4651941005520763,-0.002067291383834666,138.5172724573942,275,1,Non-Joining
P1621,2025-07-01 02:25:30,Lithography,WAF84460,78.98626149270017,40.41196145629239,297.9163632292981,585.4467344356233,1739.0369096850968,0.47861858327496126,2.1805010305622035,0.0030718656485477763,108.77808219938986,150,0,Joining
P1531,2025-07-01 06:47:18,Deposition,WAF99294,71.11643954570295,37.46024385821477,338.5056199442032,400.16817340638704,1950.1354856262142,0.5334722547339994,1.3936585390247498,0.002525060041352194,125.91876772240035,559,0,Joining
P1572,2025-07-01 06:09:09,Lithography,WAF25133,80.10825417528838,48.890144657289184,301.30474007316764,603.0152164216902,1363.963338329669,0.4776141145689361,2.1322085492595706,0.012296713595183542,114.0279824723327,156,0,Joining
P1078,2025-07-01 02:54:06,Deposition,WAF38639,78.78297059253217,56.75423271841262,273.00818345318083,682.7769001363689,1914.050518903806,0.5053557288306678,2.6014135177941866,0.012344697019167423,107.92137667602745,556,0,Joining
P1717,2025-07-01 00:39:45,Lithography,WAF34315,97.39542125512878,65.01938548798466,334.87045741974566,596.7822965941216,1096.5619661587875,0.43052411569916643,1.6627081663574588,0.011571554614919308,104.22142619629982,124,0,Joining
P1768,2025-07-01 01:18:45,Deposition,WAF50503,73.3033207779197,41.31270767208271,330.80394359596363,676.7198063038074,1689.7476845177466,0.5414396238661918,1.8443176442855298,0.01291106992664429,128.6667188126898,892,1,Non-Joining
P1128,2025-07-01 05:08:48,Deposition,WAF36648,70.33486014579368,68.229226161543,310.52646316055007,697.0172598351439,1422.4206661645953,0.4358057480236301,2.542717637609982,-0.0004221672773337005,80.95155507027899,350,0,Joining
P1623,2025-07-01 05:13:18,Lithography,WAF53726,85.03052548708702,44.277935052191275,290.25169101986256,168.2681678711155,1547.1363915366398,0.49430744864339804,3.2820097318967285,0.003842693318314011,99.64253856217803,854,0,Joining
P1394,2025-07-01 02:02:54,Deposition,WAF23140,76.31933010451472,42.74524683081099,359.3036537676951,382.7365321067248,1630.4654804578931,0.4093520869458488,1.5171397494589505,0.013630378011732336,134.16022819487966,353,0,Joining
P1799,2025-07-01 02:45:36,Lithography,WAF96826,81.16459293338741,34.89054232659929,308.16623273705505,507.027520637207,1205.6842348774167,0.5344465963180153,2.868345550778031,0.014233564384972627,145.21884790212306,932,0,Joining
P1085,2025-07-01 01:02:39,Lithography,WAF33055,75.85352741377254,46.68226606255256,212.24551292849327,564.389869484115,1544.4982842493228,0.41750220551662437,2.5793630825593796,0.006754999106044518,103.86398718560167,996,1,Non-Joining
P1211,2025-07-01 05:41:42,Lithography,WAF87228,79.34327029218313,39.24332390431715,337.4678710351836,432.26511862848434,1203.2876489928076,0.48261987550224844,1.482450429925056,0.017248061550914587,99.26387873854326,171,0,Joining
P1940,2025-07-01 07:19:42,Deposition,WAF61965,82.11815590909256,53.02009385590212,280.8843829318993,405.8702241027121,1309.9255059407765,0.5001808134473125,2.9004105742792663,0.018817014057853697,92.61067832622257,188,0,Joining
P1770,2025-07-01 03:11:51,Lithography,WAF63095,69.32277902831439,37.79112480185988,340.98918623202746,275.0609330155245,1672.2663035349613,0.4666842781099423,-0.047868969980738196,0.0015775210413474326,102.76984928478218,241,0,Joining
P1526,2025-07-01 03:39:54,Etching,WAF23397,71.97930856624191,55.48028612087926,233.9882292038683,478.46295697445055,1068.8568271599431,0.49334544364614785,2.09252435303339,0.015658207453886665,122.77600935881318,888,0,Joining
P1413,2025-07-01 02:59:45,Deposition,WAF94075,76.10072595175637,68.14350576389775,302.5610546073944,583.9489314802242,1595.633830408459,0.5259625676246609,2.624416433869086,0.005943159620562735,116.41412668319268,285,1,Non-Joining
P1103,2025-07-01 05:31:03,Lithography,WAF97519,71.93632912492622,47.477101397132024,300.32085708784894,614.6171240745846,1231.2374683182925,0.5906745111032448,1.327171469848933,0.006478787626463943,118.61906035719656,467,0,Joining
P1527,2025-07-01 06:59:06,Etching,WAF17038,80.94959858023833,33.418031500042645,250.86650529880148,526.632730340403,1587.7513334090722,0.5437050367727612,4.2473096633435725,0.007290248101649745,116.79897302591924,887,0,Joining
P1574,2025-07-01 01:46:12,Lithography,WAF47672,69.10826937596578,57.467422428108755,250.71413102587437,584.6899721314168,1489.2668167097654,0.5110911697066478,2.043243529824638,0.013379461294388594,127.58483336577429,859,1,Non-Joining
P1405,2025-07-01 02:41:54,Etching,WAF33119,81.95362964570715,51.76837615285312,388.44959984866756,462.7185507846802,1700.2223642394529,0.5129855936358848,1.6440804805635705,0.01395403726792972,125.6133252105003,360,0,Joining
P1589,2025-07-01 04:30:09,Deposition,WAF89072,76.31517590908952,63.30950935822822,405.14848382968614,426.30266500394214,1290.6076302235435,0.49102482077519066,1.0554661894256072,0.013310037542159574,122.78040531378701,447,0,Joining
P1064,2025-07-01 04:59:54,Deposition,WAF93298,74.73851431214497,46.457636870935076,240.17391519151514,463.28144417229106,1098.1010224623778,0.493774006101607,2.295824978741976,0.01456871942838837,117.38720531377204,527,0,Joining
P1467,2025-07-01 04:56:54,Etching,WAF34914,77.20331278406024,29.395061799288314,293.3773006921867,487.60713111936093,2077.705627817815,0.5078598421200305,2.310086584381293,0.012404341520938037,101.21589804289603,658,0,Joining
P1545,2025-07-01 01:42:15,Deposition,WAF78235,71.81210071061233,60.35946140314855,280.49323612181865,592.2774118691035,1239.0411105159026,0.496576814733714,1.575605103711071,0.0018185131629929394,131.5714756989766,798,0,Joining
P1404,2025-07-01 01:18:54,Lithography,WAF30917,67.78140815202472,44.22118162997144,286.5755070155802,324.3205797589919,1043.281387396297,0.537413668091363,2.523370869688341,0.010416663557016008,121.6156327923857,762,0,Joining
P1087,2025-07-01 00:00:42,Lithography,WAF90799,77.82432066077979,39.40402494989375,355.5155063968933,538.2439069973059,1446.3944980663805,0.4375509671991547,2.279000769597739,0.014462536520449145,122.73939237362258,108,0,Joining
P1292,2025-07-01 02:13:39,Lithography,WAF61500,83.03702274911714,51.94775471890914,373.0004949830093,593.2529485846535,1351.3675637164501,0.5764504334635273,0.8990273765502665,0.018989269061290448,140.14904499354205,275,1,Non-Joining
P1309,2025-07-01 05:50:48,Lithography,WAF86848,81.54878582937017,62.49418849739865,349.1878646905078,525.5171227090559,1490.4003861996855,0.5714311720742075,2.3554912636538736,0.007769174233177626,132.71583136158816,592,0,Joining
P1793,2025-07-01 07:16:00,Deposition,WAF46069,68.36357981060927,53.64767852861502,304.6677283370011,428.24739987970435,1193.4563732494685,0.42055166755945156,1.447639421943107,0.013417943510986314,120.00581503633668,538,0,Joining
P1044,2025-07-01 07:22:27,Lithography,WAF55213,73.03719161321204,43.53419780192671,192.71205182760713,501.20246811885806,1411.6245425047198,0.4399634768677987,-0.35951035687204635,0.013626098583775273,111.49468095277923,364,0,Joining
P1266,2025-07-01 04:00:36,Etching,WAF62330,80.57565125916408,73.23069327220917,325.42661479832714,322.3406496822088,1664.8072457556952,0.58663583397057,2.94251527383347,0.00987943806513118,127.4848280241336,396,0,Joining
P1302,2025-07-01 00:54:12,Deposition,WAF45319,69.7373847250131,39.59514901754167,352.9979132337167,455.3063929133633,1700.3513215386718,0.5141831322353647,1.3685033389945596,0.011356159153028629,94.41856623655534,300,0,Joining
P1379,2025-07-01 04:09:09,Deposition,WAF35215,80.92954127714931,57.138202083458836,217.72660555814474,489.9870092641767,1938.3775164968395,0.4840134592110685,2.487489339061728,0.01706195896748428,132.51781138424343,833,0,Joining
P1366,2025-07-01 05:57:45,Etching,WAF36250,75.62079301923607,46.99994604272794,409.52646147791563,670.5973794045675,2031.2401848652057,0.4787401806274942,2.9061825512959842,0.011019001642444971,126.80759066049053,863,0,Joining
P1343,2025-07-01 02:24:12,Lithography,WAF25915,79.53930318852245,56.50818996742949,345.1160875750476,450.8431371538126,1248.9352429250039,0.5112515164998971,1.208982857731392,0.0007698755707919204,157.6329148784509,664,0,Joining
P1402,2025-07-01 00:16:39,Deposition,WAF63420,78.33792480238304,56.535966839459675,276.74838302399286,506.2361964269939,1451.7643256573854,0.43236094958509647,1.1589418988652427,0.013193459827848697,144.65053482980198,289,1,Non-Joining
P1711,2025-07-01 06:00:12,Etching,WAF41279,64.98928637583784,45.22453286070464,301.5031875848621,446.4927896182773,1721.4744399127765,0.5237923561199671,0.051588876178851883,0.006481632230560262,112.63249885903325,775,0,Joining
